"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.283436313E1,1.359752692E1,-4.471932697E0,-4.440173253E0,1.498686288E1
2.284434413E1,1.317766059E1,-3.984370221E0,-3.875683054E0,1.430198810E1
2.285432512E1,1.320278607E1,-3.446040757E0,-3.110087228E0,1.399504911E1
2.286430612E1,1.419017497E1,-2.974638231E0,-2.041562946E0,1.464163644E1
2.287428712E1,1.429556987E1,-2.317851487E0,-1.343738104E0,1.454446236E1
2.288426812E1,1.380501186E1,-2.193668029E0,-1.505067462E0,1.405900992E1
2.289424913E1,1.304596141E1,-2.469104631E0,-1.759083374E0,1.339357910E1
2.290423113E1,1.254486321E1,-2.268431698E0,-1.576323971E0,1.284539500E1
2.291421213E1,1.275468821E1,-1.607813566E0,-9.809207118E-1,1.289299582E1
2.292419312E1,1.229275700E1,-8.810712453E-1,-6.273281792E-1,1.234024724E1
2.293417412E1,1.159517014E1,-1.095668811E-1,-6.045635068E-1,1.161143714E1
2.294415512E1,1.076070581E1,2.264240706E-1,-1.049284018E0,1.081411366E1
2.295413613E1,9.516507196E0,7.488379982E-1,-1.526120069E0,9.667145909E0
2.296411713E1,8.246850976E0,1.342502295E0,-1.842678092E0,8.556186416E0
2.297409813E1,7.329993528E0,1.582652704E0,-2.173832812E0,7.807633688E0
2.298407912E1,6.814027618E0,1.827478547E0,-2.134284292E0,7.370605108E0
2.299406012E1,6.208149657E0,2.268316508E0,-1.822267801E0,6.856168163E0
2.300404212E1,5.333933029E0,2.436613700E0,-1.298987316E0,6.006271383E0
2.301402312E1,4.599347327E0,2.411557211E0,-9.329712045E-1,5.276366106E0
2.302400413E1,3.825447285E0,2.419954398E0,-5.771540987E-1,4.563259041E0
2.303398513E1,3.305782426E0,2.461879519E0,1.268193832E-1,4.123727848E0
2.304396612E1,2.960085096E0,2.345860235E0,8.819641882E-1,3.878533853E0
2.305394712E1,2.704334900E0,1.862093772E0,1.545134338E0,3.628809803E0
2.306392812E1,2.182896581E0,1.073193283E0,1.846348682E0,3.053814788E0
2.307390912E1,1.340588794E0,-7.048467636E-2,2.136500971E0,2.523248462E0
2.308389013E1,-2.185274059E-1,-1.215859498E0,2.744387158E0,3.009606190E0
2.309387113E1,-1.736323671E0,-2.731920894E0,4.177199407E0,5.284619811E0
2.310385313E1,-2.860781248E0,-3.736224622E0,5.895547568E0,7.543270172E0
2.311383412E1,-3.716302573E0,-4.182733212E0,6.720285056E0,8.744620813E0
2.312381512E1,-4.198432693E0,-4.799357770E0,6.563041148E0,9.150638295E0
2.313379612E1,-4.307709552E0,-4.954254606E0,6.949924511E0,9.560462907E0
2.314377712E1,-4.361508322E0,-5.113476627E0,7.718643335E0,1.023463986E1
2.315375813E1,-5.280493571E0,-5.004345363E0,8.473030048E0,1.116778058E1
2.316373913E1,-5.639688613E0,-5.341650184E0,9.598641281E0,1.234800505E1
2.317372012E1,-5.688711085E0,-6.058072681E0,1.084106994E1,1.365981244E1
2.318370112E1,-5.487498454E0,-6.995798841E0,1.169810920E1,1.469352237E1
2.319368312E1,-5.284018857E0,-7.910877566E0,1.171243020E1,1.508919681E1
2.320366412E1,-5.098243461E0,-8.683443273E0,1.111719885E1,1.499954612E1
2.321364513E1,-4.971834844E0,-9.135086887E0,1.053084942E1,1.480093726E1
2.322362613E1,-5.156101660E0,-9.585654615E0,9.868394973E0,1.469201749E1
2.323360713E1,-5.605887029E0,-9.668438324E0,9.281646178E0,1.452768477E1
2.324358812E1,-6.135848250E0,-9.750384128E0,8.773351230E0,1.448068770E1
2.325356912E1,-7.019721555E0,-1.001490866E1,8.328867531E0,1.479678750E1
2.326355012E1,-7.866363298E0,-1.014411575E1,8.016385894E0,1.513423928E1
2.327353113E1,-8.026888078E0,-1.034480622E1,7.873341365E0,1.527859458E1
2.328351313E1,-7.299804354E0,-1.080501016E1,7.896648366E0,1.524442336E1
2.329349413E1,-6.098048925E0,-1.134244646E1,7.796943984E0,1.505422293E1
2.330347512E1,-4.947320977E0,-1.213006057E1,7.684599091E0,1.518773905E1
2.331345612E1,-3.669993795E0,-1.296964004E1,7.655816172E0,1.550135280E1
2.332343712E1,-2.425243789E0,-1.385276022E1,7.641606268E0,1.600546530E1
2.333341812E1,-1.599859014E0,-1.460362808E1,7.620015424E0,1.654962650E1
2.334339913E1,-1.449789054E0,-1.514114274E1,7.513488511E0,1.696492267E1
2.335338013E1,-1.740748259E0,-1.561567352E1,7.082075093E0,1.723471067E1
2.336336213E1,-2.142212824E0,-1.606941980E1,6.189026338E0,1.735279157E1
2.337334312E1,-2.501602578E0,-1.607836019E1,5.082638412E0,1.704713745E1
2.338332412E1,-2.907157854E0,-1.595032020E1,3.923470593E0,1.668106420E1
2.339330512E1,-3.057695591E0,-1.581396781E1,3.470528312E0,1.647651805E1
2.340328613E1,-2.992660519E0,-1.547238517E1,3.846418616E0,1.622176488E1
2.341326713E1,-2.946641763E0,-1.472355097E1,4.436871623E0,1.565731396E1
2.342324813E1,-3.492779014E0,-1.367570420E1,4.672186384E0,1.486787531E1
2.343322912E1,-4.314062845E0,-1.243217918E1,5.009045355E0,1.408050968E1
2.344321012E1,-5.097969811E0,-1.143934535E1,5.495125562E0,1.367641485E1
2.345319212E1,-5.747351641E0,-1.103146230E1,6.056978667E0,1.383517987E1
2.346317312E1,-6.307578635E0,-1.103265162E1,7.352176110E0,1.468194277E1
2.347315413E1,-6.727705758E0,-1.055709407E1,9.109129343E0,1.548194100E1
2.348313513E1,-6.220998913E0,-1.011507263E1,1.050251616E1,1.585302392E1
2.349311612E1,-5.409465607E0,-9.679791278E0,1.066331692E1,1.538398535E1
2.350309712E1,-4.846902065E0,-9.128919244E0,9.394543049E0,1.396735713E1
2.351307812E1,-4.246713445E0,-8.380676200E0,7.410499163E0,1.196602718E1
2.352305912E1,-4.211062971E0,-6.857595806E0,5.093607788E0,9.523891636E0
2.353304013E1,-4.487919277E0,-5.740042037E0,2.681414984E0,7.763986627E0
2.354302213E1,-4.519706495E0,-5.412152402E0,1.335381848E0,7.176516224E0
2.355300313E1,-4.484809728E0,-4.688456554E0,1.594707617E0,6.681185190E0
2.356298412E1,-4.917936380E0,-3.981348673E0,2.990707842E0,6.998683368E0
2.357296512E1,-4.683727911E0,-4.070088648E0,4.541565142E0,7.689521616E0
2.358294612E1,-4.283963133E0,-4.110381812E0,5.289097749E0,7.951234732E0
2.359292712E1,-3.840291027E0,-4.088074099E0,4.981921291E0,7.501981389E0
2.360290813E1,-3.122544721E0,-4.068525395E0,4.102801774E0,6.567812940E0
2.361289013E1,-1.937262068E0,-4.117633821E0,3.180967176E0,5.552156768E0
2.362287113E1,-4.693448907E-1,-4.408328732E0,2.338986833E0,5.012435160E0
2.363285212E1,1.135838013E0,-4.653028567E0,1.986386865E0,5.185222813E0
2.364283371E1,2.901583119E0,-3.923677585E0,1.991498501E0,5.270720697E0
2.365281471E1,4.081059487E0,-2.372863554E0,1.981940643E0,5.119923505E0
2.366279571E1,5.454187451E0,-1.129285330E0,1.992009548E0,5.915365428E0
2.367277671E1,7.060798244E0,-4.309435943E-1,1.644060456E0,7.262473340E0
2.368275771E1,8.339864389E0,-3.893660903E-2,9.206277323E-1,8.390614370E0
2.369273971E1,9.263492328E0,-2.631159335E-2,9.413958728E-2,9.264008024E0
2.370272071E1,9.661966626E0,-1.748852500E-1,-6.333564392E-1,9.684282333E0
2.371270171E1,9.677738321E0,-5.122853807E-1,-8.931844103E-1,9.732360130E0
2.372268271E1,9.738931772E0,-1.160781650E0,-4.793706729E-1,9.819572411E0
2.373266371E1,9.450283971E0,-1.710686847E0,4.201540196E-1,9.613056019E0
2.374264471E1,8.971034482E0,-2.064922865E0,1.653074816E0,9.352861725E0
2.375262571E1,8.646720420E0,-2.376952804E0,3.030768578E0,9.465792984E0
2.376260771E1,8.594124130E0,-2.460186457E0,4.389254529E0,9.958767107E0
2.377258871E1,9.004261284E0,-2.287700612E0,5.354680120E0,1.072300772E1
2.378256971E1,9.570123240E0,-1.945806896E0,5.305940654E0,1.111424444E1
2.379255071E1,1.024110585E1,-1.751376743E0,4.178758859E0,1.119864256E1
2.380253171E1,1.033266273E1,-1.973772667E0,2.252629159E0,1.075797545E1
2.381251271E1,9.900809598E0,-2.794079720E0,9.255632208E-1,1.032906479E1
2.382249371E1,9.557576285E0,-3.998302674E0,6.622338639E-1,1.038134107E1
2.383247471E1,9.510848846E0,-5.076668404E0,1.540294890E0,1.089042314E1
2.384245671E1,9.884879444E0,-5.477030768E0,3.198506484E0,1.174474995E1
2.385243771E1,1.064143898E1,-5.543918822E0,4.798580967E0,1.292291139E1
2.386241871E1,1.155685334E1,-5.688164370E0,5.622676724E0,1.405455679E1
2.387239971E1,1.279804882E1,-4.804223238E0,5.904320730E0,1.489065539E1
2.388238071E1,1.441750887E1,-4.183607370E0,5.469099020E0,1.597742710E1
2.389236171E1,1.585798799E1,-4.334101253E0,4.230573376E0,1.697521628E1
2.390234271E1,1.654841669E1,-4.431778990E0,2.412103926E0,1.730054928E1
2.391232471E1,1.667965276E1,-4.557953133E0,7.896208656E-1,1.730922454E1
2.392230571E1,1.631806329E1,-5.041592712E0,-4.924355453E-1,1.708623245E1
2.393228671E1,1.606860470E1,-5.348532357E0,-1.284058498E0,1.698398250E1
2.394226771E1,1.621300870E1,-5.805866482E0,-1.764092391E0,1.731131881E1
2.395224871E1,1.641037562E1,-5.901615223E0,-1.827156658E0,1.753476523E1
2.396222971E1,1.627073242E1,-5.719510124E0,-1.556796609E0,1.731684570E1
2.397221071E1,1.584438386E1,-5.969185647E0,-1.544395980E0,1.700178920E1
2.398219271E1,1.527729749E1,-6.765217985E0,-2.006289326E0,1.682822599E1
2.399217371E1,1.451144907E1,-7.693463470E0,-2.736308060E0,1.665109354E1
2.400215471E1,1.405127553E1,-8.555967540E0,-3.756913240E0,1.687475398E1
2.401213571E1,1.345978874E1,-9.043416579E0,-4.450607317E0,1.681538587E1
2.402211671E1,1.251055292E1,-9.297510259E0,-4.687612801E0,1.627671174E1
2.403209771E1,1.178491112E1,-9.783116841E0,-4.713094967E0,1.602519171E1
2.404207971E1,1.138796470E1,-1.048411029E1,-4.460928822E0,1.610907181E1
2.405206071E1,1.116281532E1,-1.129467588E1,-3.927482368E0,1.635858389E1
2.406204171E1,1.123647854E1,-1.105054995E1,-2.983803742E0,1.603983133E1
2.407202271E1,1.202574858E1,-9.627214285E0,-1.678953130E0,1.549583064E1
2.408200371E1,1.277236083E1,-8.636052759E0,-5.564163637E-1,1.542803318E1
2.409198471E1,1.293772360E1,-8.117122310E0,-1.513259411E-2,1.527326408E1
2.410196571E1,1.268556476E1,-7.871250985E0,-4.919303459E-1,1.493727354E1
2.411194771E1,1.195359160E1,-7.300369195E0,-1.133088652E0,1.405231769E1
2.412192871E1,1.086932603E1,-6.200375783E0,-1.435857186E0,1.259557835E1
2.413190971E1,9.945758314E0,-5.127142739E0,-1.698587203E0,1.131772502E1
2.414189071E1,9.479576182E0,-4.190467616E0,-1.720353171E0,1.050628376E1
2.415187171E1,9.975466847E0,-3.410444370E0,-8.813303500E-1,1.057912155E1
2.416185271E1,1.054741692E1,-2.645972379E0,4.624095082E-2,1.087434190E1
2.417183471E1,1.136777894E1,-1.833045389E0,1.440549284E0,1.160438002E1
2.418181571E1,1.137144748E1,-5.630193320E-1,2.205820005E0,1.159708802E1
2.419179671E1,1.146850191E1,1.684540437E-1,2.125906109E0,1.166509278E1
2.420177771E1,1.141003443E1,1.999125756E-1,1.660102292E0,1.153190315E1
2.421175871E1,1.095362650E1,5.985934997E-1,1.576090082E0,1.108261286E1
2.422173971E1,1.087336061E1,1.169403662E0,1.988779838E0,1.111542716E1
2.423172071E1,1.121000118E1,1.387998164E0,2.628792967E0,1.159746601E1
2.424170271E1,1.156123524E1,1.253216043E0,3.303381559E0,1.208904630E1
2.425168371E1,1.207861325E1,9.691910510E-1,4.305644023E0,1.285965784E1
2.426166471E1,1.205406781E1,5.839324835E-1,5.636204258E0,1.331947170E1
2.427164571E1,1.186165232E1,1.170068783E-1,7.104742994E0,1.382714212E1
2.428162671E1,1.189234552E1,-8.618056199E-1,8.400723379E0,1.458570342E1
2.429160771E1,1.163887340E1,-2.117968806E0,9.584148957E0,1.522514621E1
2.430158971E1,1.112611469E1,-3.180708729E0,1.040315793E1,1.556062438E1
2.431157071E1,9.801037388E0,-4.000245704E0,1.046679435E1,1.488677545E1
2.432155171E1,7.875820584E0,-4.531828358E0,1.012150807E1,1.360187281E1
2.433153271E1,5.252715204E0,-4.317962353E0,9.420417563E0,1.161809291E1
2.434151371E1,3.939717959E0,-4.396736627E0,8.914476119E0,1.069207908E1
2.435149471E1,3.960494286E0,-5.106719584E0,8.516542688E0,1.069091199E1
2.436147671E1,4.611276231E0,-6.081073873E0,8.249418488E0,1.123815969E1
2.437145771E1,5.909435874E0,-7.518442272E0,7.922230520E0,1.241813766E1
2.438143871E1,6.698886001E0,-8.888624994E0,7.583259827E0,1.346805693E1
2.439141971E1,6.046526769E0,-9.548792013E0,7.894372630E0,1.378626251E1
2.440140071E1,4.840837041E0,-1.008480042E1,8.940724270E0,1.432038593E1
2.441138171E1,3.539306478E0,-1.047518276E1,1.034006296E1,1.513846248E1
2.442136371E1,2.508652566E0,-1.057465910E1,1.131361969E1,1.568804460E1
2.443134471E1,1.815324379E0,-1.056489191E1,1.127762540E1,1.555947231E1
2.444132571E1,1.527246535E0,-1.032995780E1,1.043419378E1,1.476187353E1
2.445130671E1,1.596739524E0,-9.903323901E0,9.535864404E0,1.384045199E1
2.446128771E1,2.137761338E0,-9.819133351E0,8.844149902E0,1.338672442E1
2.447126971E1,2.869267020E0,-9.812711939E0,8.641011783E0,1.338615305E1
2.448125071E1,3.330821665E0,-9.708505785E0,8.596896295E0,1.338865503E1
2.449123171E1,3.664707035E0,-9.534371610E0,8.886581976E0,1.353904202E1
2.450121271E1,3.653157322E0,-9.185171213E0,9.234153339E0,1.352710303E1
2.451119371E1,3.424434126E0,-8.870409163E0,9.666513421E0,1.355921788E1
2.452117471E1,3.289851102E0,-8.757649117E0,1.045135068E1,1.402676974E1
2.453115671E1,2.708848366E0,-8.525684810E0,1.110168385E1,1.425736811E1
2.454113771E1,1.967419667E0,-8.635349339E0,1.112185908E1,1.421744519E1
2.455111871E1,1.626834558E0,-9.134498073E0,1.076073037E1,1.420841173E1
2.456109971E1,1.665407470E0,-9.809030532E0,1.029957801E1,1.432033412E1
2.457108071E1,2.011684844E0,-1.056915921E1,9.596483073E0,1.441688211E1
2.458106171E1,2.086425124E0,-1.122290365E1,8.736277544E0,1.437460544E1
2.459104371E1,1.444188007E0,-1.151901016E1,7.988818027E0,1.409235564E1
2.460102471E1,7.678554824E-1,-1.190881245E1,7.242471820E0,1.395932714E1
2.461100571E1,-2.045291716E-1,-1.208242681E1,6.415851527E0,1.368174041E1
2.462098671E1,-1.495419848E0,-1.155064126E1,5.510706053E0,1.288493210E1
2.463096771E1,-1.878934045E0,-1.164187887E1,5.163832848E0,1.287357396E1
2.464094983E1,-2.021085997E0,-1.165067308E1,5.395176766E0,1.299734220E1
2.465093083E1,-2.286985205E0,-1.141169270E1,6.141945142E0,1.315980706E1
2.466091183E1,-2.654778286E0,-1.131526861E1,6.654084635E0,1.339253500E1
2.467089283E1,-2.922413825E0,-1.133612796E1,6.939473782E0,1.360898953E1
2.468087383E1,-3.124228134E0,-1.129755973E1,7.007359371E0,1.365645425E1
2.469085483E1,-3.003034942E0,-1.129457180E1,7.221482069E0,1.373809937E1
2.470083683E1,-2.805798125E0,-1.128407956E1,7.641653631E0,1.391394354E1
2.471081783E1,-2.666968853E0,-1.139386337E1,8.170837172E0,1.427219063E1
2.472079883E1,-2.550417766E0,-1.149734505E1,8.807149891E0,1.470576293E1
2.473077983E1,-2.441510451E0,-1.175939621E1,9.183004235E0,1.511859581E1
2.474076083E1,-2.323791381E0,-1.207795603E1,9.432249988E0,1.549981832E1
2.475074283E1,-2.270102540E0,-1.242294877E1,9.560515096E0,1.583939615E1
2.476072383E1,-2.068006395E0,-1.269933846E1,9.632887838E0,1.607303257E1
2.477070483E1,-1.668081987E0,-1.290317357E1,9.469358758E0,1.609171032E1
2.478068583E1,-1.249421639E0,-1.291851784E1,9.127861483E0,1.586716776E1
2.479066683E1,-9.619292477E-1,-1.284599365E1,8.464943933E0,1.541428352E1
2.480064783E1,-6.919977996E-1,-1.297087147E1,7.809812536E0,1.515636960E1
2.481062983E1,-1.647376996E-1,-1.314347192E1,7.175818824E0,1.497565919E1
2.482061083E1,9.747358194E-1,-1.338961981E1,6.329836646E0,1.484246815E1
2.483059183E1,3.007415968E0,-1.381752023E1,5.302934015E0,1.510263305E1
2.484057283E1,5.814346114E0,-1.439969007E1,3.651182132E0,1.595270590E1
2.485055383E1,8.640124176E0,-1.463112286E1,1.750296763E0,1.708171656E1
2.486053583E1,1.129940277E1,-1.452336102E1,1.458582097E-1,1.840178776E1
2.487051683E1,1.400095440E1,-1.504885029E1,1.055893711E0,2.058177666E1
2.488049783E1,1.723897286E1,-1.507031541E1,6.454248438E0,2.378978593E1
2.489047883E1,2.125915932E1,-1.384761467E1,1.531070965E1,2.963319283E1
2.490045983E1,2.510481458E1,-1.196333657E1,2.200513072E1,3.546264112E1
2.491044183E1,2.806474531E1,-1.047608440E1,2.372860923E1,3.821550954E1
2.492042283E1,2.993124905E1,-9.671679436E0,2.011112635E1,3.733468168E1
2.493040383E1,2.919818129E1,-8.311034693E0,1.390611022E1,3.339142090E1
2.494038483E1,2.646599025E1,-7.504456317E0,8.770786641E0,2.887372859E1
2.495036583E1,2.311319680E1,-7.062030838E0,5.208085161E0,2.472278902E1
2.496034683E1,2.109749550E1,-5.820918970E0,3.591803657E0,2.217855874E1
2.497032883E1,2.116582606E1,-4.796122506E0,2.746992677E0,2.187557891E1
2.498030983E1,2.245986166E1,-4.066736147E0,1.649203666E0,2.288457126E1
2.499029083E1,2.422377484E1,-3.539198597E0,5.368387163E-2,2.448101461E1
2.500027183E1,2.472627286E1,-2.515851073E0,-1.581219844E0,2.490418303E1
2.501025283E1,2.422670079E1,-1.455266726E0,-3.141459879E0,2.447283397E1
2.502023483E1,2.384503197E1,-9.179286575E-1,-4.203311902E0,2.423006343E1
2.503021583E1,2.333113188E1,-5.143678665E-1,-4.538468456E0,2.377401912E1
2.504019683E1,2.301596696E1,-9.641544056E-1,-4.525763041E0,2.347651720E1
2.505017783E1,2.282440282E1,-1.727047064E0,-5.187890632E0,2.347019950E1
2.506015883E1,2.169149543E1,-1.886007714E0,-6.693189059E0,2.277886693E1
2.507014083E1,1.966922420E1,-1.652762282E0,-7.780541375E0,2.121666392E1
2.508012183E1,1.741749420E1,-1.912247679E0,-8.364542563E0,1.941626554E1
2.509010283E1,1.488924586E1,-2.080518851E0,-8.873209394E0,1.745714885E1
2.510008383E1,1.268858310E1,-1.620301464E0,-8.847620809E0,1.555332478E1
2.511006483E1,1.156780634E1,-1.851163571E0,-8.585759103E0,1.452433164E1
2.512004683E1,1.120092630E1,-2.270242873E0,-8.579339445E0,1.429054996E1
2.513002783E1,1.133071929E1,-3.060292339E0,-9.336345711E0,1.499726442E1
2.514000883E1,1.073951433E1,-3.977705857E0,-1.053999915E1,1.556441113E1
2.514998983E1,9.306038423E0,-4.823815504E0,-1.173461454E1,1.573444392E1
2.515997083E1,7.432988139E0,-5.669653255E0,-1.278944523E1,1.584184932E1
2.516995283E1,5.451918731E0,-6.328526870E0,-1.353259593E1,1.590298157E1
2.517993383E1,3.600287383E0,-6.842639798E0,-1.397822744E1,1.597418639E1
2.518991483E1,2.074674121E0,-7.246673629E0,-1.410226092E1,1.599038193E1
2.519989583E1,9.132595097E-1,-7.611258050E0,-1.392378168E1,1.589455845E1
2.520987683E1,1.554605073E-1,-7.977799534E0,-1.332394038E1,1.553051321E1
2.521985783E1,-6.589624929E-1,-8.378479401E0,-1.252524347E1,1.508359614E1
2.522983983E1,-1.450806616E0,-8.743501779E0,-1.159960701E1,1.459810077E1
2.523982083E1,-1.975455934E0,-9.244925079E0,-1.058059987E1,1.418873354E1
2.524980183E1,-2.553850081E0,-9.902711112E0,-9.508188363E0,1.396393510E1
2.525978283E1,-3.098955006E0,-1.041766721E1,-8.580519998E0,1.384762202E1
2.526976383E1,-3.266053519E0,-1.087031187E1,-7.988073676E0,1.387948510E1
2.527974583E1,-3.098683111E0,-1.140428779E1,-7.606500170E0,1.405412615E1
2.528972683E1,-2.726209334E0,-1.178241319E1,-7.387918385E0,1.417176122E1
2.529970783E1,-2.122188741E0,-1.154804977E1,-7.677298257E0,1.402861529E1
2.530968883E1,-9.021407367E-1,-1.089153492E1,-8.065749843E0,1.358291984E1
2.531966983E1,7.390281245E-1,-9.855917015E0,-8.007916787E0,1.272053435E1
2.532965183E1,2.550720067E0,-7.871142227E0,-7.709125822E0,1.130892010E1
2.533963283E1,4.997929214E0,-5.702208213E0,-6.943866795E0,1.028162249E1
2.534961383E1,8.978660420E0,-3.779714457E0,-5.945451214E0,1.141275490E1
2.535959483E1,1.520312439E1,-1.791879821E0,-4.684689193E0,1.600912669E1
2.536957583E1,2.257194343E1,1.064079228E0,-2.768860095E0,2.276601593E1
2.537955783E1,2.859818446E1,3.695206404E0,1.778945196E-1,2.883647605E1
2.538953883E1,3.151037384E1,4.730830157E0,5.113877746E0,3.227129001E1
2.539951983E1,3.168013021E1,4.550081611E0,1.107983631E1,3.386881553E1
2.540950083E1,3.013406090E1,3.283501026E0,1.586113847E1,3.421138288E1
2.541948183E1,2.828824694E1,1.714963793E0,1.957596930E1,3.444393401E1
2.542946383E1,2.664207097E1,6.497373408E-1,2.274705819E1,3.503784754E1
2.543944483E1,2.436867352E1,-8.040699202E-1,2.382130865E1,3.408714601E1
2.544942583E1,2.150964702E1,-2.842574188E0,2.296905358E1,3.159624290E1
2.545940683E1,1.834802477E1,-5.198284643E0,2.037271675E1,2.790555077E1
2.546938783E1,1.460140146E1,-7.159150751E0,1.704000848E1,2.355453785E1
2.547936983E1,1.102362001E1,-8.524789601E0,1.402835679E1,1.977339197E1
2.548935083E1,7.989568809E0,-9.390659913E0,1.149054825E1,1.685379490E1
2.549933183E1,5.458257698E0,-1.017493525E1,9.705716663E0,1.508385960E1
2.550931283E1,3.292357511E0,-1.072675103E1,8.833010956E0,1.428022717E1
2.551929383E1,1.539216371E0,-1.113653793E1,8.459251084E0,1.406949157E1
2.552927583E1,1.336325589E-1,-1.172281135E1,8.564373497E0,1.451863138E1
2.553925683E1,-1.570090546E0,-1.211254582E1,9.253947333E0,1.532365791E1
2.554923783E1,-3.317017559E0,-1.213603174E1,9.783075326E0,1.593720285E1
2.555921883E1,-4.822061924E0,-1.234299511E1,9.666994062E0,1.640282243E1
2.556920083E1,-6.116742473E0,-1.244618677E1,9.327058579E0,1.671275337E1
2.557918183E1,-7.098389994E0,-1.250706096E1,8.803510584E0,1.686165808E1
2.558916283E1,-7.707622502E0,-1.265171640E1,7.999248875E0,1.683631061E1
2.559914383E1,-8.086704510E0,-1.290260873E1,7.106303031E0,1.680391754E1
2.560912483E1,-8.318253665E0,-1.322071363E1,6.303451086E0,1.684381514E1
2.561910683E1,-8.501057507E0,-1.343424810E1,5.563008227E0,1.684322004E1
2.562908783E1,-8.755596160E0,-1.347926816E1,4.944597929E0,1.681666384E1
2.563906900E1,-9.104700662E0,-1.342743727E1,4.606439999E0,1.686448740E1
2.564905000E1,-9.479483796E0,-1.342087903E1,4.393261626E0,1.700827312E1
2.565903100E1,-9.843828481E0,-1.337236000E1,4.218055072E0,1.713221993E1
2.566901300E1,-1.005962231E1,-1.334631183E1,4.166286748E0,1.722434282E1
2.567899400E1,-1.008530445E1,-1.324691150E1,4.044244832E0,1.713329935E1
2.568897500E1,-9.896862727E0,-1.321371335E1,3.903335414E0,1.696426066E1
2.569895600E1,-9.526045759E0,-1.334403726E1,3.868172013E0,1.684552264E1
2.570893700E1,-8.811293228E0,-1.361664381E1,4.138314253E0,1.673850417E1
2.571891900E1,-7.827127896E0,-1.400113683E1,4.789701093E0,1.674028077E1
2.572890000E1,-6.949120519E0,-1.456753556E1,5.449899688E0,1.703539770E1
2.573888100E1,-6.440749556E0,-1.473952088E1,6.406055687E0,1.731399088E1
2.574886200E1,-6.280482638E0,-1.492152950E1,7.502617952E0,1.784336798E1
2.575884300E1,-6.606713417E0,-1.511230076E1,8.767331522E0,1.867876866E1
2.576882500E1,-7.215389271E0,-1.530994016E1,1.043448146E1,1.988302073E1
2.577880600E1,-7.723863144E0,-1.582604816E1,1.262398423E1,2.166764500E1
2.578878700E1,-7.128781482E0,-1.655364176E1,1.578613506E1,2.395922873E1
2.579876800E1,-3.035394603E0,-1.838954936E1,1.998977324E1,2.733093815E1
2.580875000E1,5.733880241E0,-2.112401613E1,2.271380858E1,3.154391447E1
2.581873100E1,1.786219366E1,-2.323060889E1,2.300265635E1,3.725374278E1
2.582871200E1,3.037482819E1,-2.385613466E1,2.188472953E1,4.439241754E1
2.583869300E1,3.974625193E1,-2.116818366E1,2.141691486E1,4.986522620E1
2.584867400E1,4.202321852E1,-1.493659076E1,2.264008922E1,5.001626014E1
2.585865600E1,3.834139054E1,-9.411339176E0,2.520567905E1,4.683974584E1
2.586863700E1,3.283498804E1,-6.264710358E0,2.707658458E1,4.301772272E1
2.587861800E1,2.743067792E1,-3.096122907E0,2.665301929E1,3.837201462E1
2.588859900E1,2.518136165E1,-1.611090930E0,2.300262361E1,3.414406656E1
2.589858000E1,2.569755151E1,-1.378760587E0,1.705722853E1,3.087416686E1
2.590856200E1,2.655630868E1,-1.343354527E0,1.130131598E1,2.889224594E1
2.591854300E1,2.679441666E1,-1.560896677E0,6.966065165E0,2.772910432E1
2.592852400E1,2.582165749E1,-1.637649568E0,3.562979223E0,2.611770880E1
2.593850500E1,2.371936361E1,-1.607268605E0,8.297818816E-1,2.378823366E1
2.594848600E1,2.153806215E1,-1.856064123E0,-1.165839491E0,2.164930200E1
2.595846800E1,1.940318992E1,-2.345714055E0,-2.847768854E0,1.975084659E1
2.596844900E1,1.704389571E1,-2.926693402E0,-4.267538304E0,1.781212504E1
2.597843000E1,1.454312110E1,-3.822074611E0,-5.224202426E0,1.591863425E1
2.598841100E1,1.228226476E1,-4.691012957E0,-5.445827102E0,1.423083494E1
2.599839300E1,1.036102172E1,-5.735591721E0,-5.719337046E0,1.315137254E1
2.600837400E1,8.241471537E0,-6.831002669E0,-6.062990774E0,1.230220743E1
2.601835500E1,5.932658676E0,-7.857436354E0,-6.732482933E0,1.192736649E1
2.602833600E1,3.498447305E0,-8.598616546E0,-8.007850714E0,1.225973136E1
2.603831700E1,1.556245801E0,-9.251980330E0,-9.858627784E0,1.360931970E1
2.604829900E1,1.666892809E-1,-9.721495959E0,-1.121345572E1,1.484172693E1
2.605828000E1,-7.175724976E-1,-9.748230014E0,-1.156901555E1,1.514546201E1
2.606826100E1,-1.232514414E0,-9.414925858E0,-1.114838439E1,1.464398837E1
2.607824200E1,-1.245254328E0,-9.207608734E0,-1.000909068E1,1.365696207E1
2.608822400E1,-1.420687754E0,-8.819897990E0,-8.924807564E0,1.262779254E1
2.609820500E1,-1.312556803E0,-9.010696730E0,-7.905957134E0,1.205900573E1
2.610818600E1,-1.382668427E0,-9.523939008E0,-6.428287386E0,1.157324781E1
2.611816700E1,-1.634409918E0,-9.592906331E0,-5.022649487E0,1.095089748E1
2.612814800E1,-1.620036585E0,-9.825262402E0,-3.832120128E0,1.066983807E1
2.613813000E1,-1.748421707E0,-1.001769310E1,-2.947535802E0,1.058768723E1
2.614811100E1,-1.974000124E0,-1.013901815E1,-2.839343601E0,1.071252713E1
