"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.205714083E0,-1.479486624E0,5.883471313E0,6.520738882E-1,6.101583050E0
3.215693083E0,-1.850714067E0,7.120494808E0,3.387654555E-1,7.364872769E0
3.225673083E0,-1.881245742E0,7.978372561E0,1.835277271E-1,8.199219273E0
3.235652083E0,-1.811043632E0,8.518601493E0,1.130804729E-1,8.709720869E0
3.245631083E0,-1.799126422E0,8.797728272E0,1.524977231E-1,8.981098718E0
3.255610083E0,-1.761865040E0,8.534729868E0,3.883170998E-1,8.723334942E0
3.265589083E0,-1.474585049E0,7.286513633E0,8.294602847E-1,7.480353357E0
3.275569083E0,-9.757631752E-1,5.361682160E0,1.220870562E0,5.584825359E0
3.285548083E0,-4.906758258E-1,3.045300078E0,1.501150997E0,3.430462017E0
3.295527083E0,1.460266095E-1,5.502797109E-1,1.727272182E0,1.818681039E0
3.305506083E0,9.143209255E-1,-2.013447779E0,2.020181433E0,2.995177413E0
3.315486083E0,1.370054521E0,-4.501980076E0,2.338911989E0,5.255034090E0
3.325465083E0,1.589130250E0,-6.087259058E0,2.685106916E0,6.840311173E0
3.335444083E0,1.711428274E0,-6.415276746E0,2.785083779E0,7.200100980E0
3.345423083E0,1.668266759E0,-5.063116897E0,2.458637822E0,5.870533761E0
3.355403083E0,1.421895789E0,-3.159652905E0,1.899037650E0,3.951143899E0
3.365382083E0,1.101154084E0,-1.613801115E0,1.336041999E0,2.366833872E0
3.375361083E0,8.363253544E-1,-5.215634501E-1,8.547080503E-1,1.304605067E0
3.385340083E0,6.444114044E-1,1.176635206E-1,4.557717490E-1,7.980217099E-1
3.395319083E0,5.807192923E-1,6.725163388E-1,1.029821853E-1,8.944934058E-1
3.405299083E0,7.499138859E-1,1.217439415E0,-1.646850747E-1,1.439323015E0
3.415278083E0,1.053943518E0,1.437437396E0,-3.016159017E-1,1.807759763E0
3.425257083E0,1.418287472E0,1.762737883E0,-2.349319156E-1,2.274637818E0
3.435236083E0,1.571947914E0,2.030957851E0,-9.085988402E-2,2.569837652E0
3.445216083E0,1.401573645E0,2.160721600E0,5.287973329E-2,2.576028490E0
3.455195083E0,1.088601281E0,2.165290614E0,1.497787678E-1,2.428161830E0
3.465174083E0,6.606432020E-1,1.962876965E0,1.501581059E-1,2.076507375E0
3.475153083E0,6.775658481E-2,1.407130108E0,1.288577226E-1,1.414641441E0
3.485132083E0,-5.257521761E-1,4.296060437E-1,4.260800265E-1,8.015740093E-1
3.495112083E0,-1.109913505E0,-7.719839090E-1,-7.329250932E-2,1.353971542E0
3.505091083E0,-1.375137652E0,-1.968543502E0,-1.055568606E0,2.623050164E0
3.515070083E0,-1.179103389E0,-2.793592647E0,-2.560097246E0,3.968443346E0
3.525049083E0,-6.651173452E-1,-3.291743846E0,-5.516569641E0,6.458366607E0
3.535029083E0,-3.779491094E-1,-3.171922118E0,-9.067333446E0,9.613556640E0
3.545008083E0,-1.546459901E-1,-2.334657555E0,-1.026981802E1,1.053298170E1
3.554987083E0,4.660587555E-1,-1.392775778E0,-8.792440050E0,8.914260327E0
3.564966083E0,1.297643918E0,-1.075884172E0,-6.207348003E0,6.432151718E0
3.574946083E0,1.997156560E0,-1.153884274E0,-3.619034141E0,4.291560480E0
3.584925083E0,2.436255850E0,-1.288835673E0,-1.618409305E0,3.196199092E0
3.594904083E0,2.566076024E0,-1.324669164E0,-1.755535868E-1,2.893149429E0
3.604883083E0,2.515625955E0,-1.036489141E0,8.600309899E-1,2.853478052E0
3.614862083E0,2.431433944E0,-5.317001832E-1,1.276705624E0,2.797240311E0
3.624842083E0,2.409712999E0,-1.128395677E-1,1.391267197E0,2.784793335E0
3.634821083E0,2.653120600E0,-1.618509293E-2,1.446982391E0,3.022096775E0
3.644800083E0,3.038267047E0,-1.277745259E-1,1.427222895E0,3.359219876E0
3.654779083E0,3.488246252E0,-7.600479877E-1,1.349088014E0,3.816487040E0
3.664759083E0,3.985463066E0,-1.922122457E0,1.197115663E0,4.583836439E0
3.674738083E0,4.417874311E0,-3.228917268E0,8.862654001E-1,5.543373207E0
3.684717083E0,4.916141285E0,-4.591291618E0,3.123076817E-1,6.733939407E0
3.694696083E0,5.410732698E0,-5.281001694E0,-2.426828969E0,7.940686751E0
3.704676083E0,5.307631084E0,-4.339782407E0,-5.097827139E0,8.543564865E0
3.714655083E0,4.446528007E0,-2.677345907E0,-5.941114919E0,7.889020149E0
3.724634083E0,3.687591282E0,-1.760847479E0,-6.242486846E0,7.461069315E0
3.734612958E0,3.022328707E0,-1.107853823E0,-5.836323459E0,6.665169347E0
3.744592958E0,2.158141662E0,-5.183457273E-1,-4.399766654E0,4.927900601E0
3.754571958E0,9.267376341E-1,-1.640027046E-2,-2.409007094E0,2.581167719E0
3.764550958E0,1.692654911E-1,-7.992272562E-1,-7.341462111E-1,1.098355895E0
3.774529958E0,-4.525968571E-1,-1.882164339E0,4.577076159E-2,1.936357787E0
3.784509958E0,-1.118654508E0,-1.845679468E0,9.524108577E-1,2.359026716E0
3.794488958E0,-1.657464028E0,-7.897986209E-1,1.908366882E0,2.648175414E0
3.804467958E0,-2.040487059E0,1.088880193E-1,2.311984391E0,3.085565728E0
3.814446958E0,-2.379783734E0,3.246491075E-1,2.199699140E0,3.256907117E0
3.824426958E0,-2.888005884E0,3.654246658E-1,1.897860020E0,3.475051918E0
3.834405958E0,-3.488154159E0,2.411327416E-1,1.578372835E0,3.836225390E0
3.844384958E0,-4.010081306E0,-7.739550054E-2,1.544263687E0,4.297847423E0
3.854363958E0,-4.307827374E0,-5.871598542E-1,1.724901720E0,4.677330363E0
3.864343958E0,-4.343585436E0,-1.343670276E0,1.795226183E0,4.888253400E0
3.874322958E0,-4.016053652E0,-2.128161964E0,1.469663740E0,4.776784671E0
3.884301958E0,-3.441947706E0,-2.553198994E0,7.415977565E-1,4.349229397E0
3.894280958E0,-2.808446914E0,-2.535228746E0,4.638851993E-1,3.811816934E0
3.904260958E0,-2.422846869E0,-1.816889532E0,3.105185799E-1,3.044289131E0
3.914239958E0,-2.141853658E0,-7.063845813E-1,1.022924916E0,2.476467576E0
3.924218958E0,-1.899847050E0,5.705683798E-1,1.849419493E0,2.712069238E0
3.934197958E0,-2.056469984E0,1.562236859E0,2.202928118E0,3.394487457E0
3.944177958E0,-2.300078729E0,2.242496080E0,2.411105075E0,4.016538126E0
3.954156958E0,-2.368375670E0,2.767347420E0,2.755468801E0,4.567277457E0
3.964135958E0,-2.224600092E0,2.983768659E0,3.232850982E0,4.929812010E0
3.974115958E0,-1.723755666E0,2.815289326E0,4.221663681E0,5.359070052E0
3.984094958E0,-1.253268668E0,2.577514640E0,5.078872805E0,5.831741853E0
3.994073958E0,-1.121356798E0,2.608137678E0,5.139481534E0,5.871464353E0
4.004052958E0,-1.225645106E0,2.900442327E0,4.503629576E0,5.495220740E0
4.014032958E0,-1.449070724E0,3.333218147E0,3.671092486E0,5.165952886E0
4.024011958E0,-1.674346694E0,3.725411366E0,3.203515209E0,5.190822323E0
4.033990958E0,-1.914916933E0,3.947495048E0,3.155700188E0,5.404448879E0
4.043969958E0,-2.047808357E0,3.707807738E0,3.172460939E0,5.292056850E0
4.053949958E0,-1.887007296E0,3.103124363E0,3.344513798E0,4.937200613E0
4.063928958E0,-1.472433713E0,2.393929026E0,3.808498546E0,4.733246073E0
4.073907958E0,-8.686361910E-1,1.697139140E0,4.534490011E0,4.918984626E0
4.083886958E0,-3.850278948E-1,1.005605317E0,4.907219603E0,5.023971812E0
4.093866958E0,-1.811284684E-1,4.541286814E-1,4.376999935E0,4.404221703E0
4.103845958E0,-1.507760105E-1,2.863732338E-2,3.236710729E0,3.240347180E0
4.113824958E0,2.220187783E-3,-5.047234690E-1,1.453528934E0,1.538667303E0
4.123804958E0,2.716643874E0,-1.430199713E0,-1.481120892E1,1.512605483E1
4.133783958E0,6.875694108E0,-4.135857253E0,-2.354930787E1,2.487871351E1
4.143762958E0,7.072162893E0,-5.414287221E0,-1.522076778E1,1.763524216E1
4.153741958E0,6.219511966E0,-4.418374248E0,-9.413759923E0,1.211706383E1
4.163721958E0,4.738935860E0,-2.306666349E0,-4.065762001E0,6.656473794E0
4.173700958E0,2.309184598E0,-1.459693068E-1,1.203731294E-1,2.316922579E0
4.183679958E0,2.421010405E-1,9.900183946E-1,2.361175847E0,2.571750516E0
4.193658958E0,-7.296488982E-1,8.458190399E-1,2.298246943E0,2.555334885E0
4.203638958E0,-1.203830460E0,-1.236276221E0,1.886587758E0,2.556716652E0
4.213617958E0,-1.575116521E0,-4.057855981E0,2.000067011E0,4.790350224E0
4.223596958E0,-2.086095487E0,-5.396021689E0,2.154234699E0,6.173295035E0
4.233576958E0,-2.339576379E0,-6.941124451E0,2.415364333E0,7.712769356E0
4.243555958E0,-2.148476361E0,-8.274330550E0,2.771360364E0,8.986708797E0
4.253534958E0,-1.908870181E0,-8.609140949E0,3.061721399E0,9.334625390E0
4.263513958E0,-1.498046125E0,-7.974692908E0,3.038285758E0,8.664355113E0
4.273493958E0,-8.925877751E-1,-6.418099197E0,2.731982875E0,7.032242933E0
4.283472958E0,-2.383874738E-1,-4.537893090E0,2.455996635E0,5.165386893E0
4.293451958E0,3.207141506E-1,-2.559074276E0,2.364046830E0,3.498633466E0
4.303431958E0,5.496979129E-1,-6.499139267E-1,2.282719077E0,2.436259898E0
4.313410958E0,4.588922618E-1,1.173303462E0,2.063656651E0,2.417829997E0
4.323389958E0,2.042078671E-1,2.840264538E0,1.781795129E0,3.359106634E0
4.333368958E0,-1.986622216E-1,4.231466830E0,1.535274178E0,4.505756875E0
4.343348958E0,-7.109547651E-1,5.388003402E0,1.314325440E0,5.591376279E0
4.353327958E0,-1.153128960E0,6.310425645E0,1.154735117E0,6.518020513E0
4.363306958E0,-1.572755707E0,6.960702683E0,1.027114885E0,7.209709241E0
4.373286958E0,-1.869933134E0,7.320182485E0,9.269462335E-1,7.611895353E0
4.383265958E0,-1.953199239E0,7.219503372E0,8.799685335E-1,7.530641461E0
4.393244958E0,-1.806426963E0,6.601967232E0,9.555203339E-1,6.911017929E0
4.403223958E0,-1.387911918E0,5.471055499E0,1.206388178E0,5.771838546E0
4.413203958E0,-8.300276108E-1,3.962494326E0,1.524118860E0,4.325880883E0
4.423182958E0,-2.403290418E-1,2.194986284E0,1.876169189E0,2.897539242E0
4.433161958E0,3.715440693E-1,1.836107576E-1,2.243928648E0,2.281879419E0
4.443141958E0,9.086014715E-1,-1.743024580E0,2.653299233E0,3.302073309E0
4.453120958E0,1.371651835E0,-3.397826371E0,3.132347578E0,4.820607239E0
4.463099958E0,1.742757363E0,-4.529540343E0,3.547475331E0,6.011532264E0
4.473078958E0,1.891342714E0,-4.699362781E0,3.741426305E0,6.297575613E0
4.483058958E0,1.600170670E0,-3.628814194E0,3.529074143E0,5.308785448E0
4.493037958E0,1.009475151E0,-1.940455817E0,2.957325211E0,3.678339470E0
4.503016958E0,5.172631153E-1,-5.081452596E-1,2.374698703E0,2.482935091E0
4.512996958E0,2.280219685E-1,4.686584276E-1,1.903993165E0,1.974037667E0
4.522975958E0,6.339521974E-2,1.044032049E0,1.521519188E0,1.846359259E0
4.532954958E0,-1.237241596E-2,1.193447120E0,1.196938493E0,1.690304961E0
4.542934958E0,1.787976220E-2,1.038283067E0,1.001717577E0,1.442840780E0
4.552913958E0,1.467184813E-1,8.477644086E-1,8.828137156E-1,1.232716862E0
4.562892958E0,3.354441639E-1,7.619863397E-1,7.351680120E-1,1.110683562E0
4.572871958E0,5.230593140E-1,8.079355145E-1,5.174340002E-1,1.092743696E0
4.582851958E0,5.931852637E-1,9.616968209E-1,2.900118099E-1,1.166548920E0
4.592830958E0,5.476958994E-1,1.221682740E0,3.913746089E-2,1.339407054E0
4.602809958E0,4.387720659E-1,1.377042675E0,-2.525390513E-1,1.467154875E0
4.612789958E0,3.681693488E-1,1.346437179E0,-4.682023448E-1,1.472295888E0
4.622768958E0,2.978124341E-1,1.148413035E0,-6.372207910E-1,1.346697843E0
4.632747958E0,2.241413176E-1,8.244515598E-1,-8.092832977E-1,1.176817386E0
4.642727958E0,2.355745246E-1,4.076555961E-1,-1.266832308E0,1.351496407E0
4.652706958E0,3.245024885E-1,2.104997635E-5,-2.547265824E0,2.567852224E0
4.662685958E0,4.284652519E-1,-1.630689043E-1,-3.568117172E0,3.597448275E0
4.672665958E0,4.978400537E-1,-3.408657753E-1,-4.417472900E0,4.458486404E0
4.682644958E0,5.408610159E-1,-7.255634487E-1,-4.867510577E0,4.950922356E0
4.692623958E0,5.829633075E-1,-1.068904350E0,-4.831466585E0,4.982516643E0
4.702602958E0,7.478506228E-1,-1.458628875E0,-4.421224473E0,4.715305355E0
4.712582958E0,1.081232254E0,-1.717845300E0,-3.828737806E0,4.333507684E0
4.722561958E0,1.365753163E0,-1.654180232E0,-3.142044308E0,3.804475834E0
4.732541125E0,1.325180503E0,-1.434602666E0,-2.425679114E0,3.114178437E0
4.742521125E0,1.105392365E0,-1.467154700E0,-1.660392606E0,2.476154034E0
4.752500125E0,8.644757509E-1,-1.523435320E0,-8.655308810E-1,1.953795589E0
4.762479125E0,7.965887001E-1,-1.477801895E0,-2.083813173E-1,1.691707650E0
4.772459125E0,9.951013792E-1,-1.293227516E0,7.485020757E-3,1.631784358E0
4.782438125E0,1.454063077E0,-9.148805040E-1,-1.101910713E-1,1.721466770E0
4.792417125E0,2.034282286E0,-8.067549616E-1,-2.538796717E-1,2.203091663E0
4.802397125E0,2.595402150E0,-1.064019002E0,-3.221307117E-1,2.823476040E0
4.812376125E0,3.126909667E0,-1.731371080E0,-5.037528312E-1,3.609567398E0
4.822355125E0,3.923319150E0,-3.084927828E0,-8.695841709E-1,5.066102002E0
4.832335125E0,4.867348901E0,-4.403516473E0,-1.531419693E0,6.739976924E0
4.842314125E0,5.746019061E0,-5.282068226E0,-2.601841396E0,8.227184114E0
4.852293125E0,6.303520668E0,-5.428844449E0,-3.700704541E0,9.105050190E0
4.862273125E0,6.439459661E0,-4.902612582E0,-4.439333885E0,9.230922824E0
4.872252125E0,6.255998007E0,-3.972431084E0,-4.514187601E0,8.677304275E0
4.882231125E0,5.850552658E0,-3.003829286E0,-3.633471209E0,7.513592337E0
4.892211125E0,5.258434365E0,-2.219217730E0,-2.308596514E0,6.156758658E0
4.902190125E0,4.397537403E0,-1.498365968E0,-9.493393153E-1,4.741801442E0
4.912169125E0,3.231534482E0,-7.881058520E-1,-1.452215941E-1,3.329416653E0
4.922149125E0,1.827097163E0,1.276154816E-2,4.844382354E-1,1.890271754E0
4.932128125E0,4.617234837E-1,4.652670425E-1,8.769565596E-1,1.094858349E0
4.942107125E0,-7.234318462E-1,8.033606529E-2,5.473023087E-1,9.106850919E-1
4.952087125E0,-1.499316140E0,-2.705541766E-1,3.062807008E-1,1.554012973E0
4.962066125E0,-2.052900698E0,-1.677098393E-2,4.558957100E-1,2.102979657E0
4.972045125E0,-2.343978455E0,6.330505568E-1,7.636615670E-1,2.545224350E0
4.982025125E0,-2.483939601E0,1.246090772E0,1.065457417E0,2.976222045E0
4.992004125E0,-2.644228739E0,1.544920914E0,1.405611001E0,3.369639231E0
5.001983125E0,-2.877405175E0,1.415429646E0,1.861064662E0,3.707622324E0
5.011963125E0,-3.127742311E0,8.659773159E-1,2.741412095E0,4.248297182E0
5.021942125E0,-3.365017644E0,-5.181919456E-2,3.649330319E0,4.964236170E0
5.031921125E0,-3.672656909E0,-1.149556750E0,3.988286394E0,5.542230404E0
5.041901125E0,-3.831177557E0,-2.072187738E0,3.968295933E0,5.892304821E0
5.051880125E0,-3.654109833E0,-2.787580540E0,3.820052644E0,5.976280293E0
5.061859125E0,-3.056946270E0,-3.191205651E0,3.049263321E0,5.369052133E0
5.071839125E0,-2.446537302E0,-3.073531020E0,2.326652716E0,4.565681829E0
5.081818125E0,-1.929527517E0,-2.307538168E0,2.113665694E0,3.676328536E0
5.091797125E0,-1.652020855E0,-6.292878735E-1,2.775556326E0,3.290727739E0
5.101777125E0,-1.846907237E0,1.145781203E0,3.105664394E0,3.790650635E0
5.111756125E0,-2.152411245E0,1.549533783E0,3.060632647E0,4.049864357E0
5.121735125E0,-2.228668439E0,1.962833696E0,3.397849760E0,4.512766570E0
5.131715125E0,-2.285953464E0,2.450437687E0,3.379662580E0,4.759448209E0
5.141694125E0,-2.135624766E0,2.810088227E0,3.172015089E0,4.745436619E0
5.151673125E0,-1.928415523E0,3.081570357E0,2.785569098E0,4.579766096E0
5.161653125E0,-1.802964096E0,3.256517295E0,2.452707284E0,4.457730078E0
5.171632125E0,-1.778195583E0,3.436044357E0,2.206961381E0,4.454105847E0
5.181611125E0,-1.696474604E0,3.568712418E0,1.994195237E0,4.426121220E0
5.191591125E0,-1.580283997E0,3.707290844E0,1.882808118E0,4.448175955E0
5.201570125E0,-1.506345078E0,3.844893955E0,1.736161119E0,4.479569226E0
5.211550125E0,-1.469710810E0,3.859239514E0,1.568657394E0,4.417518026E0
5.221529125E0,-1.283092099E0,3.477451415E0,1.494471430E0,3.996553332E0
5.231508125E0,-9.330062878E-1,2.782577078E0,1.596904123E0,3.341158288E0
5.241488125E0,-5.306342357E-1,1.967507375E0,1.972486864E0,2.836082226E0
5.251467125E0,-1.425027850E-1,1.230260020E0,2.235214250E0,2.555392241E0
5.261446125E0,2.178831889E-1,5.707543212E-1,2.013925058E0,2.104549291E0
5.271426125E0,4.793857294E-1,-4.455929160E-2,1.344632582E0,1.428227219E0
5.281405125E0,5.648617896E-1,-6.799335319E-1,4.240165441E-1,9.803920026E-1
5.291384125E0,5.407274070E-1,-1.360153577E0,-6.830566759E-1,1.615230728E0
5.301364125E0,4.915912074E-1,-2.073746021E0,-2.066186302E0,2.968368291E0
5.311343125E0,3.738027026E-1,-2.788731857E0,-3.550394261E0,4.530127287E0
5.321322125E0,-8.703726679E-3,-3.051010469E0,-4.684010332E0,5.590053079E0
5.331302125E0,-2.959302154E-1,-2.586362647E0,-4.912697275E0,5.559805837E0
5.341281125E0,-2.408055899E-1,-1.799962428E0,-4.366011847E0,4.728626812E0
5.351261125E0,4.606261075E-2,-1.037981935E0,-3.582607741E0,3.730228745E0
5.361240125E0,4.469801679E-1,-4.520622754E-1,-2.899042504E0,2.967928404E0
5.371219125E0,7.539472952E-1,-6.593320370E-3,-2.361028497E0,2.478494616E0
5.381199125E0,8.792624822E-1,-4.365063429E-2,-1.953419094E0,2.142627837E0
5.391178125E0,7.758003867E-1,-1.517333166E0,-1.608192465E0,2.343170754E0
5.401157125E0,7.363150164E-1,-4.674446626E0,-8.700282669E-1,4.811398990E0
5.411137125E0,5.715129974E-1,-7.653486641E0,-1.629583919E-1,7.676525276E0
5.421116125E0,3.016290580E-1,-9.093599723E0,5.820049489E-1,9.117196157E0
5.431095125E0,3.039223360E-1,-8.975094203E0,1.604806343E0,9.122504489E0
5.441075125E0,6.491665064E-1,-7.802460832E0,2.331281957E0,8.169130171E0
5.451054125E0,8.453734821E-1,-5.780105404E0,2.490282369E0,6.350258348E0
5.461034125E0,5.777908605E-1,-3.334902729E0,2.254464161E0,4.066697327E0
5.471013125E0,2.315225503E-1,-1.360989144E0,1.847853463E0,2.306611489E0
5.480992125E0,8.231827140E-2,-3.523473680E-2,1.543384266E0,1.545979552E0
5.490972125E0,-1.847866327E-3,1.045015551E0,1.370263413E0,1.723276744E0
5.500951125E0,-1.357261544E-1,2.005808392E0,1.210371301E0,2.346633244E0
5.510930125E0,-3.754171188E-1,2.986476504E0,1.096131910E0,3.203355286E0
5.520910125E0,-6.772829890E-1,3.964643177E0,9.882215452E-1,4.141701292E0
5.530889125E0,-1.070516720E0,4.897898557E0,8.666486493E-1,5.087877377E0
5.540869125E0,-1.521824120E0,5.689058409E0,7.368789804E-1,5.935008414E0
5.550848125E0,-1.922131813E0,6.292006330E0,7.004952657E-1,6.616239716E0
5.560827125E0,-2.201123521E0,6.519816191E0,6.919630086E-1,6.916050949E0
5.570807125E0,-2.206414082E0,6.211585481E0,7.615752804E-1,6.635665316E0
5.580786125E0,-1.912137021E0,5.252090721E0,9.156154990E-1,5.663839393E0
5.590765125E0,-1.459943475E0,3.661137602E0,1.115465144E0,4.096294176E0
5.600745125E0,-9.819230707E-1,1.699320737E0,1.313523202E0,2.361611120E0
5.610724125E0,-4.659548213E-1,-3.306109285E-1,1.581850759E0,1.681864829E0
5.620704125E0,6.907359704E-2,-2.257446826E0,1.986323715E0,3.007709966E0
5.630683125E0,4.783276758E-1,-3.875162067E0,2.335756831E0,4.549883337E0
5.640662125E0,6.498164244E-1,-4.883726660E0,2.575352340E0,5.559270379E0
5.650642125E0,5.873468189E-1,-4.781880443E0,2.735380692E0,5.540186313E0
5.660621125E0,2.395194948E-1,-3.374214730E0,2.650427080E0,4.297378077E0
5.670600125E0,-2.008006945E-1,-1.820648122E0,2.191468599E0,2.856153904E0
5.680580125E0,-4.740808430E-1,-5.390360999E-1,1.714145182E0,1.858388084E0
5.690559125E0,-6.290748887E-1,4.443059438E-1,1.388638288E0,1.587910351E0
5.700539125E0,-7.392856944E-1,9.992569953E-1,1.126588302E0,1.677575358E0
5.710518125E0,-7.824254282E-1,1.293764876E0,8.792258640E-1,1.749015501E0
5.720497125E0,-6.728373510E-1,1.438634906E0,6.628497219E-1,1.720973633E0
5.730477583E0,-4.492630671E-1,1.546584447E0,4.951585206E-1,1.684916234E0
5.740456583E0,-2.585612449E-1,1.606013793E0,3.159835339E-1,1.657099820E0
5.750436583E0,-1.720451112E-1,1.669354926E0,1.289607798E-1,1.683144756E0
5.760415583E0,-1.486254045E-1,1.817208205E0,-6.238175109E-2,1.824342801E0
5.770394583E0,-1.573279618E-1,1.997861441E0,-2.598046553E-1,2.020816886E0
5.780374583E0,-1.318953511E-1,2.114005855E0,-4.270016938E-1,2.160728485E0
5.790353583E0,-3.187916592E-2,2.015279127E0,-6.657448246E-1,2.122635723E0
5.800333583E0,2.338523734E-1,1.576809874E0,-2.098415424E0,2.635216045E0
5.810312583E0,7.278845009E-1,7.706232619E-1,-4.475386063E0,4.599212592E0
5.820291583E0,1.172680003E0,-1.571029902E-1,-5.947479613E0,6.064022880E0
5.830271583E0,1.483613297E0,-1.009603643E0,-6.576286261E0,6.816740344E0
5.840250583E0,1.549015135E0,-1.470493460E0,-6.325102741E0,6.675981095E0
5.850230583E0,1.499170837E0,-1.548858429E0,-5.023403193E0,5.466356673E0
5.860209583E0,1.575661627E0,-1.584151638E0,-3.211626467E0,3.912389364E0
5.870188583E0,1.708545742E0,-1.745935324E0,-1.611865248E0,2.926692380E0
5.880168583E0,1.816728149E0,-1.932300121E0,-5.525998861E-1,2.709179130E0
5.890147583E0,1.808663377E0,-1.919642068E0,1.562960744E-2,2.637524060E0
5.900127583E0,1.546068869E0,-1.655439722E0,1.951840053E-1,2.273522909E0
5.910106583E0,1.047603528E0,-1.161362278E0,1.790294641E-1,1.574257617E0
5.920085583E0,4.961625606E-1,-6.649471182E-1,2.237255806E-1,8.592933678E-1
5.930065583E0,9.967558488E-2,-2.261808264E-1,3.874385557E-1,4.595667774E-1
5.940044583E0,4.251071960E-3,2.230607522E-1,6.766272238E-1,7.124595222E-1
5.950024583E0,3.010839513E-1,5.633815670E-1,1.030847163E0,1.212722643E0
5.960003583E0,8.300325809E-1,7.956581157E-1,1.186356640E0,1.652110166E0
5.969982583E0,1.340922524E0,9.406889445E-1,1.078072638E0,1.960920579E0
5.979962583E0,1.758616766E0,1.077490987E0,8.013825399E-1,2.212675695E0
5.989941583E0,2.125905378E0,1.174362393E0,5.271297070E-1,2.485249773E0
5.999921583E0,2.474733453E0,1.187914485E0,2.126348743E-1,2.753299852E0
6.009900583E0,2.845335243E0,1.045438889E0,-3.363941172E-1,3.049923953E0
6.019880583E0,3.547427968E0,2.325396734E-1,-1.295948957E0,3.783887365E0
6.029859583E0,4.293968303E0,-9.621698606E-1,-2.663950521E0,5.143983574E0
6.039838583E0,4.980507435E0,-2.519811977E0,-3.864856349E0,6.789110495E0
6.049818583E0,5.527506273E0,-4.456295196E0,-4.435460982E0,8.371690784E0
6.059797583E0,5.777452523E0,-6.350586076E0,-5.054177674E0,9.962610758E0
6.069777583E0,5.261250969E0,-7.550091496E0,-5.812371510E0,1.088431467E1
6.079756583E0,3.813611351E0,-7.815353358E0,-6.422205112E0,1.081055494E1
6.089735583E0,2.026049406E0,-7.408238044E0,-5.940172933E0,9.709403771E0
6.099715583E0,1.805134875E-1,-6.111641947E0,-4.331827855E0,7.493296002E0
6.109694583E0,-1.587045133E0,-4.560838149E0,-2.231095764E0,5.319562499E0
6.119674583E0,-2.994053326E0,-3.712825234E0,-3.324235654E-1,4.781206120E0
6.129653583E0,-3.848526245E0,-3.321002728E0,6.372523659E-1,5.123114674E0
6.139633583E0,-4.384036182E0,-2.405315893E0,9.993417799E-1,5.099411906E0
6.149612583E0,-4.787559551E0,-1.181325257E0,1.019487777E0,5.035435546E0
6.159591583E0,-5.052487829E0,-2.992002708E-1,1.056250391E0,5.170378995E0
6.169571583E0,-5.085905251E0,6.435913324E-2,1.180715393E0,5.221557541E0
6.179550583E0,-5.036081711E0,-1.309460557E-1,1.612341650E0,5.289509568E0
6.189530583E0,-5.268109753E0,-3.990262753E-1,1.729322361E0,5.559024930E0
